pixel_id,latitude,longitude,classe_pixel,classe_pixel_significado,categoria_agua,qualidade_pixel,distancia_min_exutorio_m,janela_2km,janela_5km,janela_10km
26,-15.634390149729443,-47.9415887462402,2,land_near_water,terra_proxima_agua,2049,9971.960838078629,False,False,True
27,-15.625072787204079,-48.00232986047928,1,land,terra,0,9240.737169625965,False,False,True
28,-15.625036769748894,-48.00256439146103,1,land,terra,1,9245.313213056981,False,False,True
29,-15.625031511734642,-48.00259865815684,1,land,terra,1,9245.987960532984,False,False,True
30,-15.624685355191348,-48.003558326255416,1,land,terra,3,9244.786726532573,False,False,True
31,-15.624847076288393,-48.00250548744748,1,land,terra,0,9223.397649156603,False,False,True
32,-15.624876049368352,-48.00231688514083,1,land,terra,2,9219.711137044085,False,False,True
33,-15.624879649926356,-48.00229347078482,1,land,terra,3,9219.256927421553,False,False,True
34,-15.624422823983942,-48.00526754499367,1,land,terra,2049,9282.41150238547,False,False,True
35,-15.624413406473115,-48.0040349597611,1,land,terra,1,9234.298102193068,False,False,True
36,-15.624505982528033,-48.00343231955412,1,land,terra,3,9221.48181273614,False,False,True
37,-15.62454972639056,-48.003147559155884,1,land,terra,0,9215.58157541286,False,False,True
38,-15.624675965678502,-48.00232570837568,1,land,terra,1,9199.114487632783,False,False,True
39,-15.624625397153272,-48.002654960747925,1,land,terra,1,9205.611663241954,False,False,True
40,-15.624266628256061,-48.00499065381416,1,land,terra,2051,9255.54026555637,False,False,True
41,-15.624313054459147,-48.004688438942026,1,land,terra,2049,9248.703255749837,False,False,True
42,-15.633973856973878,-47.940415115452424,1,land,terra,3,9957.219059053561,False,False,True
43,-15.634041393414067,-47.93997454676287,1,land,terra,1,9976.148449731438,False,False,True
44,-15.624195651853215,-48.00415862380328,1,land,terra,3,9216.377708602795,False,False,True
45,-15.624455340751302,-48.0024680470749,1,land,terra,1,9181.152836030502,False,False,True
46,-15.624358020682255,-48.0031016931855,1,land,terra,3,9193.942516386562,False,False,True
47,-15.624381060500578,-48.00295172084265,1,land,terra,1,9190.871045867414,False,False,True
48,-15.624402771918563,-48.00281039605818,1,land,terra,1,9188.00221561111,False,False,True
49,-15.624178730562194,-48.00426899611455,1,land,terra,1,9218.80352206192,False,False,True
50,-15.624021210248756,-48.0052944800193,1,land,terra,2049,9242.024854777857,False,False,True
51,-15.623912473706039,-48.006002357104315,1,land,terra,2049,9258.802790408059,False,False,True
52,-15.624672426913135,-48.001054855213226,1,land,terra,2049,9154.434711216145,False,False,True
53,-15.623906066767155,-48.00475006228413,1,land,terra,1,9208.989812636455,False,False,True
54,-15.623793666706867,-48.00548185294116,1,land,terra,3,9225.927924228477,False,False,True
55,-15.624545656946667,-48.000586139108584,1,land,terra,1,9125.219739082992,False,False,True
56,-15.62425251020018,-48.00249477233058,1,land,terra,1,9160.940386430282,False,False,True
57,-15.624247281305072,-48.002528842326114,1,land,terra,3,9161.619831874248,False,False,True
58,-15.624201391281105,-48.00282763414118,1,land,terra,1,9167.637015563178,False,False,True
59,-15.62388647385648,-48.004877842865994,1,land,terra,2049,9211.90367005874,False,False,True
60,-15.623806806314688,-48.00539649622817,1,land,terra,2049,9223.921521842512,False,False,True
61,-15.623645995436156,-48.006443360431604,1,land,terra,2049,9249.177009010193,False,False,True
62,-15.62448200219667,-48.001000763190746,1,land,terra,2049,9132.59367155577,False,False,True
63,-15.624420666588701,-48.00140012698773,1,land,terra,2049,9139.898175370688,False,False,True
64,-15.62387336624092,-48.0036691409191,1,land,terra,1,9164.540634778476,False,False,True
65,-15.623900275702288,-48.003494005391644,1,land,terra,3,9160.802967708709,False,False,True
66,-15.623934730583242,-48.00326974055798,1,land,terra,3,9156.072021208878,False,False,True
67,-15.6241103531077,-48.002126393791286,1,land,terra,1,9132.922276332387,False,False,True
68,-15.624060753267319,-48.00244935410968,1,land,terra,3,9139.296922451167,False,False,True
69,-15.624127096255636,-48.00201745385459,1,land,terra,1,9130.802718954741,False,False,True
70,-15.623813422445881,-48.00405962129872,1,land,terra,1,9173.016356735332,False,False,True
71,-15.623663262284866,-48.005037199866024,1,land,terra,3,9195.051217889084,False,False,True
72,-15.623589308171946,-48.005518659419295,1,land,terra,1,9206.334770028534,False,False,True
73,-15.62344902487968,-48.00643189506172,1,land,terra,2049,9228.514162558933,False,False,True
74,-15.624313052793335,-48.00080685786139,1,land,terra,2049,9108.241230245134,False,False,True
75,-15.624240953134322,-48.001276309838545,1,land,terra,2049,9116.772687573248,False,False,True
76,-15.624237567931806,-48.00129837387885,1,land,terra,2049,9117.180853543749,False,False,True
77,-15.633371137504367,-47.9404577444841,1,land,terra,3,9891.389732948413,False,False,True
78,-15.633476833923762,-47.93976822162523,1,land,terra,3,9921.185269699674,False,False,True
79,-15.623791725239911,-48.00290674061023,1,land,terra,1,9127.847717282246,False,False,True
80,-15.623748702826553,-48.003186875848826,1,land,terra,1,9133.666916007147,False,False,True
81,-15.623860488037055,-48.00245914521008,1,land,terra,3,9118.755510252273,False,False,True
82,-15.62381129533967,-48.00277945395885,1,land,terra,1,9125.238223175218,False,False,True
83,-15.623827375636921,-48.00267480388845,1,land,terra,1,9123.106969651702,False,False,True
84,-15.62383455296151,-48.00262811622537,1,land,terra,2,9122.160920051832,False,False,True
85,-15.62403466384084,-48.00132530605458,1,land,terra,3,9096.845679726226,False,False,True
86,-15.623656294203553,-48.0037887081628,1,land,terra,3,9146.500921049868,False,False,True
87,-15.62356387710305,-48.00439038183879,1,land,terra,1,9159.777122827258,False,False,True
88,-15.623483461388053,-48.00491391418046,1,land,terra,2049,9171.69273378591,False,False,True
89,-15.623254056376439,-48.00640732497567,1,land,terra,2049,9207.529156018547,False,False,True
90,-15.624147196643506,-48.00059273387939,1,land,terra,2049,9083.550580346258,False,False,True
91,-15.624081000608584,-48.0010237490045,1,land,terra,2049,9091.292202843917,False,False,True
92,-15.624068397423073,-48.001105826616254,1,land,terra,2049,9092.793293917834,False,False,True
93,-15.62401547735084,-48.001450397855535,1,land,terra,2049,9099.186679154021,False,False,True
94,-15.633488783734402,-47.93839356128393,1,land,terra,1,9960.782033738813,False,False,True
95,-15.633484813058875,-47.93841949966247,1,land,terra,3,9959.616326120553,False,False,True
96,-15.633212769154783,-47.94019437274574,1,land,terra,2,9881.397254547814,False,False,True
97,-15.633269484593459,-47.93982439923525,1,land,terra,1,9897.4438218719,False,False,True
98,-15.633295807853726,-47.93965270158378,1,land,terra,1,9904.937627067644,False,False,True
99,-15.623638529697802,-48.00261016095175,1,land,terra,0,9101.077948264541,False,False,True
100,-15.62363637947101,-48.002624197613216,1,land,terra,1,9101.36379733848,False,False,True
101,-15.623465760547663,-48.00373504838984,1,land,terra,2,9124.719254389323,False,False,True
102,-15.623654336065446,-48.002507396271426,1,land,terra,3,9098.999412531271,False,False,True
103,-15.623576054444264,-48.00301708711174,1,land,terra,1,9109.450264034998,False,False,True
104,-15.623585064722114,-48.002958467428186,1,land,terra,2,9108.232509212945,False,False,True
105,-15.62361140643119,-48.00278701010814,1,land,terra,1,9104.694037160521,False,False,True
106,-15.623709247163564,-48.00215005232894,1,land,terra,1,9091.86936335602,False,False,True
107,-15.623384475894573,-48.004264453066526,1,land,terra,3,9136.393224620768,False,False,True
108,-15.623413717723627,-48.004074104762935,1,land,terra,2049,9132.157441403213,False,False,True
109,-15.623411206899494,-48.00409047053961,1,land,terra,2049,9132.52020635345,False,False,True
110,-15.623848284830752,-48.00124490415698,1,land,terra,2049,9074.522422333433,False,False,True
111,-15.623965709019707,-48.00048039155445,1,land,terra,2049,9060.675892142084,False,False,True
112,-15.623934595549096,-48.00068299010911,1,land,terra,2049,9064.273605447926,False,False,True
113,-15.62393707554991,-48.00066686450152,1,land,terra,2049,9063.985716061423,False,False,True
114,-15.623871341327446,-48.0010948727234,1,land,terra,2049,9071.748082807917,False,False,True
115,-15.623844029666367,-48.00127271578276,1,land,terra,1,9075.041810213159,False,False,True
116,-15.633084364043269,-47.939735517704605,1,land,terra,3,9880.030463127705,False,False,True
117,-15.633325598453629,-47.93816170037582,1,land,terra,3,9950.040445486306,False,False,True
118,-15.633278324906398,-47.93847018212705,1,land,terra,3,9936.125923588084,False,False,True
119,-15.633038633440002,-47.94003416855753,1,land,terra,2,9867.028775208124,False,False,True
120,-15.632958916606622,-47.94055426371802,1,land,terra,0,9844.592611896733,False,False,True
121,-15.623542956086995,-48.00193853237391,1,land,terra,0,9066.951345892676,False,False,True
122,-15.623565709204353,-48.00179042070033,1,land,terra,3,9064.069144222234,False,False,True
123,-15.62380088995595,-48.00025922987817,1,land,terra,3,9035.895315938395,False,False,True
124,-15.62392527048588,-47.999449426423446,1,land,terra,1,9022.200593961932,False,False,True
125,-15.623496054766704,-48.00224404434783,1,land,terra,1,9072.987157372369,False,False,True
126,-15.623352760922831,-48.00317700844141,1,land,terra,1,9092.13794188351,False,False,True
127,-15.623368344674267,-48.003075600831494,1,land,terra,3,9090.00441685645,False,False,True
128,-15.623390566186123,-48.00293096056521,1,land,terra,1,9086.982959079682,False,False,True
129,-15.623591552558379,-48.001622454165386,1,land,terra,3,9060.838269640737,False,False,True
130,-15.623714061653146,-48.00082484979839,2,land_near_water,terra_proxima_agua,1,9045.961258946696,False,False,True
131,-15.623631602733877,-48.00136174967275,1,land,terra,1,9055.887697252818,False,False,True
132,-15.623629695054607,-48.00137419462527,1,land,terra,2049,9056.122498083494,False,False,True
133,-15.623656081846592,-48.00120242146909,1,land,terra,2049,9052.904790849116,False,False,True
134,-15.623767824578767,-48.00047490490152,1,land,terra,2049,9039.690049746114,False,False,True
135,-15.623778687245618,-48.000404204819006,1,land,terra,2049,9038.442058853963,False,False,True
136,-15.623803263336512,-48.00024421684134,1,land,terra,2049,9035.640914947466,False,False,True
137,-15.623761571521475,-48.000515698345,1,land,terra,2049,9040.414561614041,False,False,True
138,-15.62336418150733,-48.00310299807626,1,land,terra,1,9090.584457717492,False,False,True
139,-15.623298039198868,-48.00353363447471,1,land,terra,1,9099.751660414531,False,False,True
140,-15.63285644708823,-47.9399258860621,1,land,terra,3,9850.433848628649,False,False,True
141,-15.632716461263785,-47.940839273740494,1,land,terra,1,9811.064114230852,False,False,True
142,-15.632674343124014,-47.94111419572772,1,land,terra,3,9799.381795800775,False,False,True
143,-15.632899646565672,-47.93964436821011,1,land,terra,1,9862.743594577849,False,False,True
144,-15.632858876842846,-47.939910367086725,1,land,terra,2,9851.1155417798,False,False,True
145,-15.623386117562273,-48.001665703923095,1,land,terra,3,9040.877479362993,False,False,True
146,-15.623432206886033,-48.001365655708696,1,land,terra,1,9035.144765390109,False,False,True
147,-15.623458950798545,-48.00119155899745,1,land,terra,3,9031.870955798511,False,False,True
148,-15.623741635486464,-47.99935103081452,1,land,terra,3,8999.616628121077,False,False,True
149,-15.622811872886114,-48.00540432556204,1,land,terra,3,9121.790752573215,False,False,True
150,-15.623284047724974,-48.00233040094497,1,land,terra,3,9053.985920258394,False,False,True
151,-15.623341664480167,-48.00195533668205,1,land,terra,1,9046.52306154295,False,False,True
152,-15.623435498538635,-48.00134448238265,1,land,terra,1,9034.748651869451,False,False,True
153,-15.62360459148632,-48.00024356487552,1,land,terra,1,9014.72201070362,False,False,True
154,-15.62312521922983,-48.003364621854814,2,land_near_water,terra_proxima_agua,3,9075.48610687044,False,False,True
155,-15.622940375782827,-48.00456801567111,6,low_coh_water_near_land,agua,5,9102.183240345554,False,False,True
156,-15.623485257918276,-48.001020616075095,2,land_near_water,terra_proxima_agua,1,9028.698882318282,False,False,True
157,-15.623495924343866,-48.000951201719204,1,land,terra,1,9027.41972375428,False,False,True
158,-15.623480120535465,-48.00105413196184,1,land,terra,2049,9029.32003949822,False,False,True
159,-15.62354714554147,-48.00061777243519,1,land,terra,2049,9021.359220236485,False,False,True
160,-15.623567918027053,-48.00048255258242,1,land,terra,2049,9018.941778676737,False,False,True
161,-15.62359890539877,-48.000280823390604,1,land,terra,2049,9015.378381418655,False,False,True
162,-15.62258133456733,-48.00690552250086,1,land,terra,2049,9159.157752981686,False,False,True
163,-15.622960039067781,-48.004440246526485,1,land,terra,1,9099.267099850014,False,False,True
164,-15.623104477906404,-48.003499947791,1,land,terra,0,9078.402839617811,False,False,True
165,-15.623052853730238,-48.00383606093544,1,land,terra,0,9085.734947915686,False,False,True
166,-15.632484039880044,-47.94105917609784,1,land,terra,1,9780.35899501511,False,False,True
167,-15.632395471647385,-47.94163698111856,1,land,terra,1,9755.989337501373,False,False,True
168,-15.63245544481441,-47.94124575500581,1,land,terra,1,9772.452815931476,False,False,True
169,-15.632576094159115,-47.94045868508954,1,land,terra,1,9806.04826188458,False,False,True
170,-15.623189901332433,-48.0016493132165,1,land,terra,2,9019.781355987328,False,False,True
171,-15.623235709500365,-48.00135110390347,1,land,terra,3,9014.064244182151,False,False,True
172,-15.623485878892678,-47.99972230450073,1,land,terra,3,8984.83383655453,False,False,True
173,-15.622665378001368,-48.00506423626541,1,land,terra,3,9093.239025784673,False,False,True
174,-15.622589099670003,-48.005560830001,1,land,terra,1,9105.13168630812,False,False,True
175,-15.623016114146882,-48.002780927468336,1,land,terra,3,9042.504412652497,False,False,True
176,-15.62320692066995,-48.001538714780395,1,land,terra,3,9017.65101407279,False,False,True
177,-15.62325906907071,-48.001199250720106,1,land,terra,1,9011.199885265569,False,False,True
178,-15.623318141853067,-48.00081466559561,1,land,terra,3,9004.06762303837,False,False,True
179,-15.622733514668438,-48.00462088583129,2,land_near_water,terra_proxima_agua,1,9082.883096140036,False,False,True
180,-15.622768662858057,-48.004392092868386,6,low_coh_water_near_land,agua,5,9077.632868353305,False,False,True
181,-15.623265559287336,-48.00115709933169,2,land_near_water,terra_proxima_agua,1,9010.410632365378,False,False,True
182,-15.623316801368588,-48.00082350510104,1,land,terra,2049,9004.231251501991,False,False,True
183,-15.62331289463163,-48.00084897861933,1,land,terra,2049,9004.69875986099,False,False,True
184,-15.623335694033546,-48.00070057074197,1,land,terra,2049,9001.990781113556,False,False,True
185,-15.623366930046144,-48.00049723379652,1,land,terra,2049,8998.325939324592,False,False,True
186,-15.623390468594133,-48.00034401547265,1,land,terra,2049,8995.59946427516,False,False,True
187,-15.6227591020795,-48.00445457558743,1,land,terra,2049,9079.064166011276,False,False,True
188,-15.622871533056381,-48.0037226529426,1,land,terra,1,9062.648236821886,False,False,True
189,-15.622924363826906,-48.00337873121947,1,land,terra,0,9055.165753028441,False,False,True
190,-15.622913938607363,-48.003446624238165,1,land,terra,0,9056.63154160693,False,False,True
191,-15.632330229551467,-47.940766119517264,1,land,terra,3,9771.514263256824,False,False,True
192,-15.63220005880668,-47.941615329223055,1,land,terra,3,9735.514585706724,False,False,True
193,-15.6320268565553,-47.94274523182611,1,land,terra,3,9688.770647638008,False,False,True
194,-15.632179776076319,-47.94174769598379,1,land,terra,3,9729.970903222104,False,False,True
195,-15.632232274792276,-47.9414054078494,1,land,terra,1,9744.348740675334,False,False,True
196,-15.623179628464392,-48.00042229680554,1,land,terra,0,8976.10216222022,False,False,True
197,-15.62316736891209,-48.00050215974551,1,land,terra,3,8977.535202770556,False,False,True
198,-15.62332342488487,-47.99948610419449,1,land,terra,3,8959.922189537227,False,False,True
199,-15.622399393651486,-48.005502049652875,1,land,terra,3,9083.284673919716,False,False,True
200,-15.622627118168724,-48.0040195844316,1,land,terra,3,9048.65771878889,False,False,True
201,-15.622649294714371,-48.00387524156616,1,land,terra,1,9045.432849575554,False,False,True
202,-15.623052300638639,-48.001251504883335,1,land,terra,1,8991.374318475724,False,False,True
203,-15.623103129018368,-48.000920601637574,1,land,terra,1,8985.176325093706,False,False,True
204,-15.622889214123479,-48.00231336512479,1,land,terra,1,9012.206218786303,False,False,True
205,-15.622591795716332,-48.004249687108654,2,land_near_water,terra_proxima_agua,1,9053.85555385018,False,False,True
206,-15.622607930025634,-48.00414467520421,6,low_coh_water_near_land,agua,5,9051.476686625312,False,False,True
207,-15.62298399875087,-48.001696333894074,2,land_near_water,terra_proxima_agua,1,8999.928670417614,False,False,True
208,-15.623130881514781,-48.00074004005188,1,land,terra,2049,8981.855058530478,False,False,True
209,-15.62314552400899,-48.000644740136806,1,land,terra,2049,8980.118354718088,False,False,True
210,-15.623149244732147,-48.000620555100454,1,land,terra,2049,8979.679966137035,False,False,True
211,-15.623138495661353,-48.00069059926079,1,land,terra,2049,8980.95448386863,False,False,True
212,-15.623067469639633,-48.00115308845386,1,land,terra,2049,8989.521758934032,False,False,True
213,-15.622839370895191,-48.002638185069316,1,land,terra,1,9018.868648278134,False,False,True
214,-15.622747972746192,-48.003233245934155,1,land,terra,1,9031.410259276501,False,False,True
215,-15.622749548030042,-48.00322301144206,1,land,terra,0,9031.191132573884,False,False,True
216,-15.622750046251959,-48.003219788583635,1,land,terra,0,9031.122380984278,False,False,True
217,-15.631671910794827,-47.94376441822237,1,land,terra,3,9626.264584859717,False,False,True
218,-15.631972274505761,-47.94180507294834,1,land,terra,3,9706.186737538763,False,False,True
219,-15.632116626588461,-47.94086340155656,1,land,terra,1,9746.019244977992,False,False,True
220,-15.631937561734427,-47.94203158762309,1,land,terra,3,9696.743053574019,False,False,True
221,-15.62281536128259,-48.00150008948748,1,land,terra,3,8975.338764810853,False,False,True
222,-15.622852496145224,-48.001258342838696,1,land,terra,3,8970.69976986567,False,False,True
223,-15.622681690689005,-48.00237042944252,1,land,terra,3,8992.658481563474,False,False,True
224,-15.622531735847037,-48.003346731467616,1,land,terra,1,9013.22773989983,False,False,True
225,-15.622477869908145,-48.00369743843379,1,land,terra,1,9020.909990056809,False,False,True
226,-15.622632857907956,-48.00268843352785,1,land,terra,1,8999.227265766078,False,False,True
227,-15.62266387590735,-48.00248651397476,1,land,terra,0,8995.042686004977,False,False,True
228,-15.622584580342782,-48.003002787383764,1,land,terra,1,9005.845765331062,False,False,True
229,-15.622459266302991,-48.003818646688956,1,land,terra,1,9023.602335813866,False,False,True
230,-15.622542456608867,-48.00327707990925,2,land_near_water,terra_proxima_agua,1,9011.722797519422,False,False,True
231,-15.622950335551884,-48.00062155735361,1,land,terra,1,8958.839881739386,False,False,True
232,-15.622932762607466,-48.00073600032431,1,land,terra,2049,8960.934217857968,False,False,True
233,-15.622937637559973,-48.000704298985,1,land,terra,2049,8960.353144978255,False,False,True
234,-15.622935033091665,-48.00072129571271,1,land,terra,2049,8960.665497916656,False,False,True
235,-15.622856038814824,-48.001235655307596,1,land,terra,2049,8970.274266259252,False,False,True
236,-15.622689117259002,-48.00232246588507,1,land,terra,1,8991.685230910909,False,False,True
237,-15.622609729746136,-48.00283935383686,1,land,terra,1,9002.394382226015,False,False,True
238,-15.622606676050282,-48.00285926010508,1,land,terra,0,9002.81394674162,False,False,True
239,-15.6225886235983,-48.00297681532237,1,land,terra,0,9005.299880065744,False,False,True
240,-15.631299391109588,-47.94489835205252,1,land,terra,1,9560.329101683365,False,False,True
241,-15.63116476737928,-47.94577649706571,1,land,terra,3,9526.856581367034,False,False,True
242,-15.622630775078875,-48.00140794292287,1,land,terra,1,8952.777703397156,False,False,True
243,-15.622570543563313,-48.00180012416848,1,land,terra,1,8960.451162334268,False,False,True
244,-15.622487169577957,-48.0023429774609,1,land,terra,1,8971.395828100001,False,False,True
245,-15.622441965372033,-48.00263732031033,1,land,terra,1,8977.486983685267,False,False,True
246,-15.622338728327284,-48.003309459270554,1,land,terra,3,8991.80628834338,False,False,True
247,-15.622465116179997,-48.00248664320231,1,land,terra,3,8974.356201478126,False,False,True
248,-15.622369826690887,-48.00310704291002,1,land,terra,1,8987.43476405971,False,False,True
249,-15.62236571788859,-48.00313381644099,1,land,terra,0,8988.010489270297,False,False,True
250,-15.622256202730311,-48.00384681870895,1,land,terra,0,9003.665283196231,False,False,True
251,-15.622229199226455,-48.00402264260828,2,land_near_water,terra_proxima_agua,1,9007.624262594947,False,False,True
252,-15.622788704440502,-48.00037996680555,1,land,terra,1,8933.603674399763,False,False,True
253,-15.622769716059851,-48.000503623545285,1,land,terra,1,8935.839367921943,False,False,True
254,-15.622767002419549,-48.00052132227461,1,land,terra,2049,8936.161398991708,False,False,True
255,-15.622763635138226,-48.00054327934657,1,land,terra,2049,8936.561393474616,False,False,True
256,-15.622690590696148,-48.00101889479856,1,land,terra,2049,8945.366573070038,False,False,True
257,-15.622603439670455,-48.00158634576155,1,land,terra,2049,8956.250685435794,False,False,True
258,-15.622501807818587,-48.002248064079026,1,land,terra,1,8969.461565003436,False,False,True
259,-15.622471068098623,-48.00244822596591,1,land,terra,1,8973.567703705396,False,False,True
260,-15.622415776777677,-48.00280823008188,1,land,terra,0,8981.08035502737,False,False,True
261,-15.622481511908708,-48.00108578165646,1,land,terra,3,8925.815273303424,False,False,True
262,-15.622261584385692,-48.002517681357006,1,land,terra,3,8954.31630111338,False,False,True
263,-15.622283895009422,-48.00237245865702,1,land,terra,3,8951.307164017795,False,False,True
264,-15.62217703558762,-48.00306820314523,1,land,terra,1,8965.9696609518,False,False,True
265,-15.622145073458222,-48.0032763276763,1,land,terra,1,8970.475388202343,False,False,True
266,-15.62206987777914,-48.003765909709905,1,land,terra,3,8981.289195272162,False,False,True
267,-15.622418690963338,-48.00149500483445,1,land,terra,1,8933.696543883003,False,False,True
268,-15.622131033473632,-48.00336783903833,1,land,terra,1,8972.475280544957,False,False,True
269,-15.622053449091544,-48.003872958928355,1,land,terra,0,8983.695302106646,False,False,True
270,-15.622023600547108,-48.00406730012469,2,land_near_water,terra_proxima_agua,1,8988.097878308345,False,False,True
271,-15.622191817036985,-48.00297218286289,6,low_coh_water_near_land,agua,5,8963.913056641179,False,False,True
272,-15.622462736142095,-48.00120836021807,2,land_near_water,terra_proxima_agua,1,8928.157863083316,False,False,True
273,-15.622624931136885,-48.00015234928475,1,land,terra,2049,8908.656273833583,False,False,True
274,-15.622639305481703,-48.00005878421587,1,land,terra,2049,8906.998022262555,False,False,True
275,-15.62261357765055,-48.000226324220364,1,land,terra,2049,8909.97650816271,False,False,True
276,-15.622525737262455,-48.00079827356751,1,land,terra,2049,8920.415948150403,False,False,True
277,-15.62238708847168,-48.001701014388864,1,land,terra,2049,8937.747590075052,False,False,True
278,-15.62224922258129,-48.002598635064544,1,land,terra,1,8956.013182949742,False,False,True
279,-15.622212438151445,-48.00283815510921,1,land,terra,0,8961.060760599608,False,False,True
280,-15.622129697464375,-48.003376873608715,1,land,terra,0,8972.678489376598,False,False,True
281,-15.622109899867791,-48.003505813033655,1,land,terra,0,8975.5141708582,False,False,True
282,-15.621973468693987,-48.003099586238704,1,land,terra,3,8946.023952031272,False,False,True
283,-15.621868881795487,-48.00378051118861,1,land,terra,3,8961.05702872914,False,False,True
284,-15.621886414838341,-48.003666406810396,1,land,terra,3,8958.497751055967,False,False,True
285,-15.621914424351736,-48.00348410029545,1,land,terra,3,8954.44253303963,False,False,True
286,-15.621993642823803,-48.002968403009504,1,land,terra,3,8943.197817980074,False,False,True
287,-15.621916257663534,-48.00347225115155,1,land,terra,3,8954.1817423153,False,False,True
288,-15.622068464112097,-48.00248136437239,1,land,terra,2,8932.888479197047,False,False,True
289,-15.621860329360482,-48.00383642366086,1,land,terra,0,8962.32113135102,False,False,True
290,-15.621831488396838,-48.00402421014019,1,land,terra,0,8966.583476534875,False,False,True
291,-15.62177175884052,-48.00441308443391,2,land_near_water,terra_proxima_agua,1,8975.550728727887,False,False,True
292,-15.621976502503248,-48.00308017871248,6,low_coh_water_near_land,agua,5,8945.609576650153,False,False,True
293,-15.62239091914954,-48.00038206926843,2,land_near_water,terra_proxima_agua,1,8891.917311454965,False,False,True
294,-15.622465397588142,-47.99989716076027,1,land,terra,2049,8883.259468195924,False,False,True
295,-15.62248179669959,-47.999790406605484,1,land,terra,2049,8881.394546812213,False,False,True
296,-15.621441476643003,-48.00656329127304,1,land,terra,2049,9028.543216935728,False,False,True
297,-15.622458355868105,-47.99994309289383,1,land,terra,2049,8884.067903560754,False,False,True
298,-15.622320343488244,-48.00084172839979,1,land,terra,1,8900.407286605116,False,False,True
299,-15.62215948964808,-48.001889053245804,1,land,terra,1,8920.761374399648,False,False,True
300,-15.622053169848503,-48.00258131073474,1,land,terra,0,8934.985714889664,False,False,True
301,-15.621903947542531,-48.00355286427316,1,land,terra,0,8955.976299656058,False,False,True
302,-15.621869668150495,-48.003776078308704,1,land,terra,0,8960.96817689966,False,False,True
303,-15.621723809015648,-48.003431193861104,1,land,terra,2,8932.689562303005,False,False,True
304,-15.62173533709398,-48.00335618430756,1,land,terra,3,8931.03169880802,False,False,True
305,-15.621578281928306,-48.00437868899667,1,land,terra,1,8954.253283708707,False,False,True
306,-15.621387751735657,-48.00561907325141,1,land,terra,3,8984.187099579533,False,False,True
307,-15.621398510626609,-48.00554907125343,1,land,terra,3,8982.447176261638,False,False,True
308,-15.62228940073792,-47.99974899058168,1,land,terra,1,8859.76517421195,False,False,True
309,-15.621689749545032,-48.003653167953416,1,land,terra,0,8937.643129823316,False,False,True
310,-15.62176374897678,-48.00317144264136,1,land,terra,0,8926.980971281942,False,False,True
311,-15.621690706538518,-48.00364700384341,1,land,terra,0,8937.505886139663,False,False,True
312,-15.621798400418752,-48.00294591289463,2,land_near_water,terra_proxima_agua,0,8922.0912141442,False,False,True
313,-15.622281925796718,-47.9997978268799,2,land_near_water,terra_proxima_agua,1,8860.620772518987,False,False,True
314,-15.622238110948459,-48.00008313281745,2,land_near_water,terra_proxima_agua,1,8865.665812635754,False,False,True
315,-15.62126442308114,-48.006422203624595,1,land,terra,2049,9004.596140543463,False,False,True
316,-15.621249748448326,-48.00651775530588,1,land,terra,2049,9007.07734623006,False,False,True
317,-15.62124362259715,-48.00655766202999,1,land,terra,2049,9008.117252988113,False,False,True
318,-15.621242599715268,-48.006564352813825,1,land,terra,2049,9008.292223678383,False,False,True
319,-15.621256677261691,-48.00647274494128,1,land,terra,2049,9005.90880300962,False,False,True
320,-15.622200654813856,-48.00032720814545,1,land,terra,2049,8870.068358719667,False,False,True
321,-15.621648242926954,-48.00392380290435,1,land,terra,3,8943.768939447082,False,False,True
322,-15.621733125579688,-48.003371225893545,1,land,terra,0,8931.373955264564,False,False,True
323,-15.621694264915272,-48.003624246863076,1,land,terra,0,8937.002237248329,False,False,True
324,-15.621594992527056,-48.002975923377335,1,land,terra,3,8902.113300026569,False,False,True
325,-15.621585547348722,-48.003037459524876,1,land,terra,0,8903.450071426809,False,False,True
326,-15.621615781607446,-48.002840660348284,1,land,terra,3,8899.194757222038,False,False,True
327,-15.621629548899511,-48.00275105790155,1,land,terra,3,8897.27385319008,False,False,True
328,-15.621730309801285,-48.00209507945107,1,land,terra,3,8883.520444236341,False,False,True
329,-15.62175194926011,-48.001954223295456,1,land,terra,3,8880.6394475417,False,False,True
330,-15.621636530055907,-48.00270570225524,1,land,terra,3,8896.30670143402,False,False,True
331,-15.621544854940286,-48.00330258411918,1,land,terra,0,8909.264749478176,False,False,True
332,-15.621531742601977,-48.00338798841415,1,land,terra,0,8911.156431773115,False,False,True
333,-15.62152368774674,-48.003440463159336,2,land_near_water,terra_proxima_agua,0,8912.323507928706,False,False,True
334,-15.621596897108413,-48.00296387628555,6,low_coh_water_near_land,agua,5,8901.857916233146,False,False,True
335,-15.621584705343096,-48.00304327766111,6,low_coh_water_near_land,agua,5,8903.582001179566,False,False,True
336,-15.622002323321803,-48.0003243239787,2,land_near_water,terra_proxima_agua,1,8849.158275273632,False,False,True
337,-15.621075100305617,-48.00636087450414,1,land,terra,2049,8982.715881654807,False,False,True
338,-15.62104771888979,-48.00653914460804,1,land,terra,2049,8987.35820556524,False,False,True
339,-15.621037429465126,-48.00660615691629,1,land,terra,2049,8989.113791375168,False,False,True
340,-15.621032989319627,-48.00663510106847,1,land,terra,2049,8989.874205249356,False,False,True
