rank,produto,cycle,pass,tile,data_inicio,data_fim,tamanho_mb,n_exutorios_dentro,distancia_min_m,distancia_mediana_m,tipo_geometria_usada,granule_id,download_url,motivo_rank
626,LAKESP,039,130,SA,2025-09-25T17:08:38Z,2025-09-25T17:16:05Z,12.215131759643555,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_039_130_SA_20250925T170838_20250925T171605_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_039_130_SA_20250925T170838_20250925T171605_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
627,LAKESP,038,533,SA,2025-09-19T05:47:49Z,2025-09-19T05:57:05Z,10.264888763427734,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_038_533_SA_20250919T054749_20250919T055705_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_038_533_SA_20250919T054749_20250919T055705_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
628,LAKESP,038,505,SA,2025-09-18T05:48:23Z,2025-09-18T05:56:13Z,5.90662956237793,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_038_505_SA_20250918T054823_20250918T055613_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_038_505_SA_20250918T054823_20250918T055613_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
629,LAKESP,038,436,SA,2025-09-15T18:45:34Z,2025-09-15T18:54:00Z,10.98887825012207,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_038_436_SA_20250915T184534_20250915T185400_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_038_436_SA_20250915T184534_20250915T185400_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
630,LAKESP,038,408,SA,2025-09-14T18:46:20Z,2025-09-14T18:53:11Z,4.598370552062988,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_038_408_SA_20250914T184620_20250914T185311_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_038_408_SA_20250914T184620_20250914T185311_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
631,LAKESP,038,255,SA,2025-09-09T07:24:55Z,2025-09-09T07:35:02Z,12.987152099609375,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_038_255_SA_20250909T072455_20250909T073502_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_038_255_SA_20250909T072455_20250909T073502_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
632,LAKESP,038,227,SA,2025-09-08T07:25:25Z,2025-09-08T07:34:12Z,9.718358039855957,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_038_227_SA_20250908T072525_20250908T073412_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_038_227_SA_20250908T072525_20250908T073412_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
633,LAKESP,038,227,SA,2025-09-08T07:25:25Z,2025-09-08T07:34:12Z,9.718947410583496,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_038_227_SA_20250908T072525_20250908T073412_PID0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_038_227_SA_20250908T072525_20250908T073412_PID0_02.zip,13 exutorios dentro/intersectando a geometria do granulo.
634,LAKESP,038,158,SA,2025-09-05T20:23:00Z,2025-09-05T20:32:14Z,7.314074516296387,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_038_158_SA_20250905T202300_20250905T203214_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_038_158_SA_20250905T202300_20250905T203214_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
635,LAKESP,038,130,SA,2025-09-04T20:23:36Z,2025-09-04T20:31:02Z,10.840266227722168,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_038_130_SA_20250904T202336_20250904T203102_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_038_130_SA_20250904T202336_20250904T203102_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
636,LAKESP,037,533,SA,2025-08-29T09:02:47Z,2025-08-29T09:12:03Z,11.191630363464355,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_037_533_SA_20250829T090247_20250829T091203_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_037_533_SA_20250829T090247_20250829T091203_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
637,LAKESP,037,505,SA,2025-08-28T09:03:21Z,2025-08-28T09:11:11Z,5.568603515625,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_037_505_SA_20250828T090321_20250828T091111_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_037_505_SA_20250828T090321_20250828T091111_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
638,LAKESP,037,436,SA,2025-08-25T22:00:31Z,2025-08-25T22:08:57Z,4.604682922363281,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_037_436_SA_20250825T220031_20250825T220857_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_037_436_SA_20250825T220031_20250825T220857_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
639,LAKESP,037,408,SA,2025-08-24T22:01:18Z,2025-08-24T22:08:08Z,4.2990827560424805,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_037_408_SA_20250824T220118_20250824T220808_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_037_408_SA_20250824T220118_20250824T220808_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
640,LAKESP,037,255,SA,2025-08-19T10:39:51Z,2025-08-19T10:49:58Z,11.997496604919434,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_037_255_SA_20250819T103951_20250819T104958_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_037_255_SA_20250819T103951_20250819T104958_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
641,LAKESP,037,255,SA,2025-08-19T10:39:51Z,2025-08-19T10:49:58Z,11.99819564819336,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_037_255_SA_20250819T103951_20250819T104958_PID0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_037_255_SA_20250819T103951_20250819T104958_PID0_02.zip,13 exutorios dentro/intersectando a geometria do granulo.
642,LAKESP,037,227,SA,2025-08-18T10:40:21Z,2025-08-18T10:49:08Z,8.959368705749512,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_037_227_SA_20250818T104021_20250818T104908_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_037_227_SA_20250818T104021_20250818T104908_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
643,LAKESP,037,158,SA,2025-08-15T23:37:56Z,2025-08-15T23:47:09Z,7.678549766540527,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_037_158_SA_20250815T233756_20250815T234709_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_037_158_SA_20250815T233756_20250815T234709_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
644,LAKESP,037,130,SA,2025-08-14T23:38:31Z,2025-08-14T23:45:57Z,11.012404441833496,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_037_130_SA_20250814T233831_20250814T234557_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_037_130_SA_20250814T233831_20250814T234557_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
645,LAKESP,037,130,SA,2025-08-14T23:38:31Z,2025-08-14T23:45:57Z,11.013202667236328,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_037_130_SA_20250814T233831_20250814T234557_PID0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_037_130_SA_20250814T233831_20250814T234557_PID0_02.zip,13 exutorios dentro/intersectando a geometria do granulo.
646,LAKESP,037,130,SA,2025-08-14T23:38:31Z,2025-08-14T23:45:57Z,11.012247085571289,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_037_130_SA_20250814T233831_20250814T234557_PID0_03,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_037_130_SA_20250814T233831_20250814T234557_PID0_03.zip,13 exutorios dentro/intersectando a geometria do granulo.
647,LAKESP,036,533,SA,2025-08-08T12:17:42Z,2025-08-08T12:26:57Z,12.275833129882812,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_036_533_SA_20250808T121742_20250808T122657_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_036_533_SA_20250808T121742_20250808T122657_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
648,LAKESP,036,505,SA,2025-08-07T12:18:15Z,2025-08-07T12:26:05Z,7.032506942749023,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_036_505_SA_20250807T121815_20250807T122605_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_036_505_SA_20250807T121815_20250807T122605_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
649,LAKESP,036,436,SA,2025-08-05T01:15:26Z,2025-08-05T01:23:52Z,9.063502311706543,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_036_436_SA_20250805T011526_20250805T012352_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_036_436_SA_20250805T011526_20250805T012352_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
650,LAKESP,036,408,SA,2025-08-04T01:16:12Z,2025-08-04T01:23:03Z,4.018710136413574,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_036_408_SA_20250804T011612_20250804T012303_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_036_408_SA_20250804T011612_20250804T012303_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
651,LAKESP,036,255,SA,2025-07-29T13:54:47Z,2025-07-29T14:04:54Z,14.088211059570312,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_036_255_SA_20250729T135447_20250729T140454_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_036_255_SA_20250729T135447_20250729T140454_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
652,LAKESP,036,227,SA,2025-07-28T13:55:17Z,2025-07-28T14:04:03Z,11.675110816955566,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_036_227_SA_20250728T135517_20250728T140403_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_036_227_SA_20250728T135517_20250728T140403_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
653,LAKESP,036,227,SA,2025-07-28T13:55:17Z,2025-07-28T14:04:03Z,11.674211502075195,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_036_227_SA_20250728T135517_20250728T140403_PID0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_036_227_SA_20250728T135517_20250728T140403_PID0_02.zip,13 exutorios dentro/intersectando a geometria do granulo.
654,LAKESP,036,158,SA,2025-07-26T02:52:52Z,2025-07-26T03:02:05Z,7.247435569763184,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_036_158_SA_20250726T025252_20250726T030205_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_036_158_SA_20250726T025252_20250726T030205_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
655,LAKESP,036,130,SA,2025-07-25T02:53:27Z,2025-07-25T03:00:54Z,10.071792602539062,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_036_130_SA_20250725T025327_20250725T030054_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_036_130_SA_20250725T025327_20250725T030054_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
656,LAKESP,035,533,SA,2025-07-18T15:32:39Z,2025-07-18T15:41:54Z,12.886658668518066,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_035_533_SA_20250718T153239_20250718T154154_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_035_533_SA_20250718T153239_20250718T154154_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
657,LAKESP,035,505,SA,2025-07-17T15:33:12Z,2025-07-17T15:41:02Z,7.77297306060791,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_035_505_SA_20250717T153312_20250717T154102_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_035_505_SA_20250717T153312_20250717T154102_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
658,LAKESP,035,436,SA,2025-07-15T04:30:23Z,2025-07-15T04:38:48Z,8.710474014282227,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_035_436_SA_20250715T043023_20250715T043848_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_035_436_SA_20250715T043023_20250715T043848_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
659,LAKESP,035,408,SA,2025-07-14T04:31:09Z,2025-07-14T04:37:59Z,3.881657600402832,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_035_408_SA_20250714T043109_20250714T043759_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_035_408_SA_20250714T043109_20250714T043759_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
660,LAKESP,035,255,SA,2025-07-08T17:09:42Z,2025-07-08T17:19:49Z,12.913074493408203,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_035_255_SA_20250708T170942_20250708T171949_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_035_255_SA_20250708T170942_20250708T171949_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
661,LAKESP,035,227,SA,2025-07-07T17:10:12Z,2025-07-07T17:18:59Z,10.656054496765137,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_035_227_SA_20250707T171012_20250707T171859_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_035_227_SA_20250707T171012_20250707T171859_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
662,LAKESP,035,158,SA,2025-07-05T06:07:47Z,2025-07-05T06:17:00Z,6.7544355392456055,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_035_158_SA_20250705T060747_20250705T061700_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_035_158_SA_20250705T060747_20250705T061700_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
663,LAKESP,035,130,SA,2025-07-04T06:08:22Z,2025-07-04T06:15:48Z,9.934999465942383,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_035_130_SA_20250704T060822_20250704T061548_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_035_130_SA_20250704T060822_20250704T061548_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
664,LAKESP,034,533,SA,2025-06-27T18:47:33Z,2025-06-27T18:56:48Z,11.80667495727539,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_034_533_SA_20250627T184733_20250627T185648_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_034_533_SA_20250627T184733_20250627T185648_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
665,LAKESP,034,505,SA,2025-06-26T18:48:06Z,2025-06-26T18:55:56Z,7.726226806640625,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_034_505_SA_20250626T184806_20250626T185556_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_034_505_SA_20250626T184806_20250626T185556_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
666,LAKESP,034,436,SA,2025-06-24T07:45:16Z,2025-06-24T07:53:42Z,9.465956687927246,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_034_436_SA_20250624T074516_20250624T075342_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_034_436_SA_20250624T074516_20250624T075342_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
667,LAKESP,034,408,SA,2025-06-23T07:46:02Z,2025-06-23T07:52:53Z,3.836404800415039,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_034_408_SA_20250623T074602_20250623T075253_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_034_408_SA_20250623T074602_20250623T075253_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
668,LAKESP,034,255,SA,2025-06-17T20:24:35Z,2025-06-17T20:34:42Z,11.905610084533691,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_034_255_SA_20250617T202435_20250617T203442_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_034_255_SA_20250617T202435_20250617T203442_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
669,LAKESP,034,227,SA,2025-06-16T20:25:05Z,2025-06-16T20:33:51Z,9.3536958694458,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_034_227_SA_20250616T202505_20250616T203351_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_034_227_SA_20250616T202505_20250616T203351_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
670,LAKESP,034,158,SA,2025-06-14T09:22:40Z,2025-06-14T09:31:53Z,7.007875442504883,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_034_158_SA_20250614T092240_20250614T093153_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_034_158_SA_20250614T092240_20250614T093153_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
671,LAKESP,034,130,SA,2025-06-13T09:23:15Z,2025-06-13T09:30:42Z,10.327072143554688,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_034_130_SA_20250613T092315_20250613T093042_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_034_130_SA_20250613T092315_20250613T093042_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
672,LAKESP,033,533,SA,2025-06-06T22:02:27Z,2025-06-06T22:11:43Z,10.058445930480957,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_033_533_SA_20250606T220227_20250606T221143_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_033_533_SA_20250606T220227_20250606T221143_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
673,LAKESP,033,505,SA,2025-06-05T22:03:01Z,2025-06-05T22:10:51Z,6.619168281555176,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_033_505_SA_20250605T220301_20250605T221051_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_033_505_SA_20250605T220301_20250605T221051_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
674,LAKESP,033,436,SA,2025-06-03T11:00:11Z,2025-06-03T11:08:37Z,9.715422630310059,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_033_436_SA_20250603T110011_20250603T110837_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_033_436_SA_20250603T110011_20250603T110837_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
675,LAKESP,033,436,SA,2025-06-03T11:00:11Z,2025-06-03T11:08:37Z,9.715867042541504,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_033_436_SA_20250603T110011_20250603T110837_PID0_02,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_033_436_SA_20250603T110011_20250603T110837_PID0_02.zip,13 exutorios dentro/intersectando a geometria do granulo.
676,LAKESP,033,408,SA,2025-06-02T11:00:58Z,2025-06-02T11:07:48Z,4.21746826171875,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_033_408_SA_20250602T110058_20250602T110748_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_033_408_SA_20250602T110058_20250602T110748_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
677,LAKESP,033,255,SA,2025-05-27T23:39:31Z,2025-05-27T23:49:38Z,10.751842498779297,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_033_255_SA_20250527T233931_20250527T234938_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_033_255_SA_20250527T233931_20250527T234938_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
678,LAKESP,033,227,SA,2025-05-26T23:40:01Z,2025-05-26T23:48:48Z,8.668984413146973,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_033_227_SA_20250526T234001_20250526T234848_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_033_227_SA_20250526T234001_20250526T234848_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
679,LAKESP,033,158,SA,2025-05-24T12:37:36Z,2025-05-24T12:46:49Z,9.018901824951172,13,0.0,0.0,bounding_box,SWOT_L2_HR_LakeSP_Prior_033_158_SA_20250524T123736_20250524T124649_PID0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_LakeSP_D/SWOT_L2_HR_LakeSP_Prior_033_158_SA_20250524T123736_20250524T124649_PID0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
